repo,path,sha256,size_bytes,lines,language,category,role,inventory_scope,origin,executable_mode,shebang,static_flags,measurement_status
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/fixtures/user-decision/build-fixture.mjs,8be5209cda2f089dca4863734d6a8802cc5f4dd5c3b14a97fa37c8bb72d6a2ad,5491,61,JS,template-copy,fixture,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/fixtures/user-decision/plan-fixture.mjs,2563f64017c791dd53d7c7efb53d2ca1342d47def5fb8cbc4e0d6d451f2bc3f0,3133,30,JS,template-copy,fixture,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/generate-lifecycle-artifacts,e7083a3a10e8fccabec27c8b29299ce914339ecbbd68c22d3d1358f88c8b2f73,70,2,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/instantiate-harness,065e2ba223752f4a81a48f31eea41625e9f638547605ff4736297f38b0a0a8e0,5640,69,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/approval-record.mjs,cd5e3a3e8409340f78e68b2f1eabf4e1a80c026ffc2923e828ee5e2f3c4d014a,5645,123,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/backend-delivery.mjs,5d9a87eb7a9f23c7e0c8667165895648b45af97779b5f8a667cd654cf5ad1def,11979,164,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/context-contract.mjs,f62802f3c7f256a89adb0808aea068bcb06a2e92bcd02f2f9b9da7e71bf06f22,10455,203,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/digital-human-roles.mjs,00ae52a70004e9ff9c660265f8c37da559f18e68fc11c048c3937e85ea6fe2b0,19693,399,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/entry-alignment.mjs,741dac101b4ae976e52c327ce0d69b967f7ef32795fd6964cbb9790e451aa44e,6464,128,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/export-skills.mjs,980aeb6ae78770761c97156f6936381e6cc3257273e444a55b2e3a132b971288,13481,186,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/frontend-delivery-boundary.mjs,2612dc5d8e8e59c02f45e441fc01291243349467af15e3573efea1ed2cd5ccf1,3390,49,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/frontend-delivery.mjs,8aac81dbd5437602f66a9ee4e602b5a9b8dd68fe9e4e27ce482f81dd7989a713,6028,73,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/harness-execution-scope.mjs,30ce91c22e5fdd1c9702c27c82a6b213f3573dfd1b5a100dde73b270181c7f2c,3265,52,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/harness-profile.mjs,88bc952802f8fe72cbf320d3faca956078647fa13575b6bfd844f636a8985fa9,7169,108,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/harness-skill-scope.mjs,2f28d169df4bf92466938c3c09073f0d521fbeb56fe7e6cc32a676a85a16b14b,3689,64,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/instance-distribution.mjs,1732a2f9beddd5d3946abdb91be5a79e622f9fb601aa561867c10b4c8f274e17,7649,188,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/json-schema.mjs,1bbf66d7ab508d5ee340cdbc824199563ac100ac609759fef902ed843c3071a4,1131,22,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/lifecycle-context-query.mjs,5145de8c43d10527a86fe30efc65530828f452a5276f38feaea1fabce5c44f70,6063,141,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/lifecycle-registry.mjs,f3259c44235a2fb7ca9bf9b3999326e6483815e2f8245d52d1dac34f2eb77e33,11106,188,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/lifecycle-transition.mjs,d2819e54d576eb65238f6147df4941b7ea695555f262055f4c045eefdce8e249,13811,285,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/maintenance-intensity.mjs,4a4ee3d44ecace6556cef828ecd9e6b399dbf4c891d340f219dd8f91c74ddd86,7035,119,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/plan-spec-entry.mjs,17ec4211c3732951f891acd885a88d9f9d7260d123fa3de582a6bb1dd9869d14,6449,88,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/repository-mode.mjs,1f93c512ee318ed5e3df70cc5e24ab471136a66f66d2041b0e8313a65dcde514,1533,39,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/scenario-checks.mjs,3934050dd58db0f71b20de39024d6bd1ebb0959cd37afde3f8334784b3fb7462,33434,346,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/skill-governance.mjs,0968a1c5daafdf1ba628c97eff5134b03054aab79e6c2a6fcb5a6f8f9eec445e,4678,71,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/skill-registry.mjs,fab3e6929f15ea5377c5016c09074ae890dcfb585582161e4bedf330239dc2ee,26000,434,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/skill-supply-chain.mjs,4d209fdc4933ecf11a6e52fb2c685d082991f6cf89950a88ee8f35da26270d04,13069,168,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/strategic-handoff-consumption.mjs,891ff89d811289f517d8f703c455015abe4fe22daf97ff53237597e8e7778f71,8225,83,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/strategic-handoff-design-targets.mjs,0c8e8ab4c19ddecd36c3b598a20dad50fbcf73ee6cc1318e59a484ff41e65198,1452,15,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/strategic-handoff-io.mjs,4e66c4b87045a09df882e6162d912b5fa574f134b084c1123466e19476dbbf7b,4624,75,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/strategic-handoff-rules.mjs,f346ef52b6b790e37071d691e4a6443ec40f5f070760c8110fa2e8b5646c195e,3528,37,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/strategic-handoff-zip.py,726a86004b4bb7a38a670c81dc0b1d115411732e418688b698b1f7d4d900e180,2665,52,Python,template-copy,library,active,scripts,False,#!/usr/bin/env python3,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/strategic-handoff.mjs,0ad17cbfa50ffa3d0348303d4e9d8c3533df72b406fe905506839aaa10d0529b,23310,259,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/task-package.mjs,93ce0c5dae97f9efa06fa781a019123f3693193267acf4efef4d9027aca17c5b,16339,224,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/template-verification.mjs,12b6f76a47a32acdc5e1e9cfebf4443cdf6d9f383a833de7c332a026db583d5e,4616,92,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/lib/user-decision.mjs,be7bec22ffebb014a51818bba403c726ece9fad33e35a9296414d00e403b13ac,16147,210,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/node-generate-lifecycle-artifacts.mjs,4c70e74933aa37ad5c6f02c1989ce1544eea956fed61b18bf7e1fd949dd135ac,1574,33,JS,template-copy,cli,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/node-verify-lifecycle-registry.mjs,12deba236d15f43f2a0f516c74b03a3f5f65809b84296e3d6b101f8f1d2dda1d,3878,67,JS,template-copy,cli,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/query-lifecycle-context,29ace0db500839dc5aa6fbdf0e07ff390f357ea9418658301790408451adc0ac,698,25,JS,template-copy,cli,active,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/repository-mode,bb98d03d5a85f36f00ef5ffacad1b2cc6aaf32a565b7c6a3f7836f699a4bd8b9,247,9,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/run-template-verification,b39ba134d72b363285b9e4ad0ac3f7de0d44cd0d0d571ccd350d5a04a31492a0,6856,143,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/strategic-handoff,52b19a4506f20139a3187b25285d56189a7cec9f6ace0be51fdec6df8ce724e5,1586,14,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/sync-skills,4d2e808e69508077576a0e2a4d2b71877640ebec0c73cf31ef66df7ed2eefb09,264,9,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/update-skill-lock,a3ff3eec0be02152c3246c89f0c0b26285606e92c4acfb36655b26010320c28c,231,9,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/vendor/NOTICES.md,eba35bcc98b266be1bbfcce9d8786d09eaf919f53fc7ecd15febc9546d124803,2175,45,data,template-copy,fixture,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/vendor/manifest.json,3f4060b8a3c4675e58acd71d6395cf39eed23f43d8369ea51c4ec74dcabc998d,19807,563,data,template-copy,fixture,active,scripts,False,,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/vendor/xml.mjs,bab9b35f123c30198a7597422ca0baa9f207c0e536b41f2c478c6fd6b7fdfc79,144420,4103,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/vendor/yaml.mjs,58c510627769ef4e75e90bcf410d63ba33e64b46bc9cfc53149839d5ccb1709b,201995,6311,JS,template-copy,library,active,scripts,False,,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-approval-record,209f4279612743e7627fd099bf001142649dfaf047740c80e104721d4f0deafa,551,13,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-business-language-scenarios,ac6aaa096dca8573e4bcd3201eebce44e90a319d8636393f45cbd69da40c4ac9,3932,80,JS,template-copy,cli,active,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-context-contract,96a2e2de54f68dada593122552c42a654b3e98531273565a94fb3462b44811a3,1382,15,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-context-contract-scenarios,ed68208dbd1eac3f9e65bfaa3e01e620cec3ed873a5917fdafcb3dbbe6e6563d,4660,105,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-context-reconciliation,114c6d7b7523bc080b737561db3ca0310e4c3fc579a44695860f6f74d213f8b7,3723,58,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-context-reconciliation-scenarios,6ba2858f09bdd0c1d47e1d20b809c01136ff180a3e0974e295da220e31944813,3273,69,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-digital-human-roles,3a344737ee954a655983182f4bf2adce3ec257752ba1b5502b04ec8267aa0d06,468,10,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-digital-human-roles-scenarios,a517e195e0ae83455ab0e0c9675ce31e3cd4975608965cbd38fbac23e45616a5,4989,132,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-digital-human-task-package,d0ac0b39bbfe6cce2f3b0baf122c9ff98e69d91563bc5d84e979fd9b1b73f679,633,14,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-digital-human-task-package-scenarios,b282d20ac5887a99f8fe76ea421030fdbf477ac5f1717d4ef1678a89c08d8949,420,8,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-entry-alignment,a64e72e2205298dd1d7b92af4d78437cc86ec69c0a1835bc6970b1439d091998,2002,44,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-frontend-delivery,b592aaa6bba168f4ac39f9caa89a01590357f574cc9748bcf7148b622bf3837f,830,9,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-grill-with-docs-context-scenarios,c755a6b4c912e21d3bbd3d77c76be3cb64c7a192b426da8f0c4e71b7ec1de8d1,1053,15,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-harness-profile,35c0f73274e72d08e5990cc165f0b43bbe0ed8717b9c7929e89ad6db6a64e4a7,339,10,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-harness-profile-scenarios,e96562d48fffb9f39542cfed2f649936031df65e76efe1b834f8c4592befe68c,1379,23,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-instance-distribution,7814198ab6395201f9da61e911cab14d9fe53c8f9886dc74b69ffbbbb40f61f4,524,14,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-instance-distribution-scenarios,0ad48f3878ca5fb84a43cfd9bf4ba690c507179d0b73fc7521257563e9fbc87b,3291,74,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-lifecycle-checkpoint,8e2964b8ccfd794740d8fe1315d50b60354522670cc403cfcef4f699e3bebe8d,2946,48,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-lifecycle-registry,710b60827bfd5127fdc4e3d9fe77e729ba0ee79a53ff4b194a329f09a8588f11,67,2,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-lifecycle-scenarios,ae254bf06b5581e1f2766f13d9599a72763add46cb01aeea7e18f9af03953075,277,4,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-lifecycle-transition-scenarios,082a32678aa00cd9d2ebb4573874a6362ebbb961ff0b0b5f89fbeae3b1ad7ad0,8108,109,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-maintenance-checkpoint,36a046dd0eebd0b5c40905c6b194c140e1b56de5cb324f533561bd69f283e8f4,743,13,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-maintenance-intensity-scenarios,aa6afc7fa2842dc6ff37daa04f2b3a28c2a81cbd792bc3e910f1f74429912495,3112,58,JS,template-copy,cli,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-matt-yss-integration-scenarios,93fe098f6157d20d57aa921b9496a93538dc3b5297a1447ddb6b3c360deab6dc,190,3,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-plan-spec-entry,e15d4edee0f79302715eab4dabe9082702890ded809e4cbf965374c387cde6b5,500,11,JS,template-copy,wrapper,active,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-plan-spec-entry-scenarios,50186fa4c660dd9c2a6793ee05d88f91bc600190ff7d856b384698cff1b27a1d,6400,79,JS,template-copy,cli,active,scripts,False,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-skill-governance,14e9bbb385cef043963131949a0c35210335430905f9d9038ad456053a5f0e08,369,10,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
submodules/create-yss-strategic-design,submodules/create-yss-strategic-design/template/scripts/verify-skill-registry,ec89ff0bc282f975ddc5f52c0ccf3907c295293955bd8510fb34c2ca7374dbbf,430,10,JS,template-copy,wrapper,active,scripts,True,#!/usr/bin/env node,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",static-only
